"","col","d14"
"AT1G53580",30.2431985206755,46.1332636208461
"AT1G53590",12.9613707945752,20.503672720376
"AT1G53645",17.2818277261003,25.62959090047
"AT1G53650",12.9613707945752,5.12591818009401
"AT1G53670",43.2045693152508,46.1332636208461
"AT1G53710",25.9227415891505,15.377754540282
"AT1G53730",56.165940109826,35.8814272606581
"AT1G53750",168.497820329478,143.525709042632
"AT1G53760",12.9613707945752,15.377754540282
"AT1G53800",12.9613707945752,25.62959090047
"AT1G53840",181.459191124053,179.40713630329
"AT1G53850",17.2818277261003,35.8814272606581
"AT1G53910",120.972794082702,112.770199962068
"AT1G53920",4.32045693152508,5.12591818009401
"AT1G54010",12.9613707945752,20.503672720376
"AT1G54030",69.1273109044013,41.0073454407521
"AT1G54040",17.2818277261003,61.5110181611281
"AT1G54060",17.2818277261003,35.8814272606581
"AT1G54080",90.7295955620266,102.51836360188
"AT1G54090",51.8454831783009,61.5110181611281
"AT1G54100",146.895535671853,56.3850999810341
"AT1G54115",25.9227415891505,10.251836360188
"AT1G54130",69.1273109044013,46.1332636208461
"AT1G54170",30.2431985206755,20.503672720376
"AT1G54220",12.9613707945752,15.377754540282
"AT1G54250",4.32045693152508,10.251836360188
"AT1G54270",142.575078740328,87.1406090615982
"AT1G54290",25.9227415891505,10.251836360188
"AT1G54310",4.32045693152508,10.251836360188
"AT1G54320",103.690966356602,76.8887727014101
"AT1G54340",47.5250262467759,66.6369363412221
"AT1G54350",17.2818277261003,25.62959090047
"AT1G54360",21.6022846576254,25.62959090047
"AT1G54370",8.64091386305016,20.503672720376
"AT1G54380",4.32045693152508,25.62959090047
"AT1G54385",17.2818277261003,5.12591818009401
"AT1G54390",17.2818277261003,10.251836360188
"AT1G54410",1227.00976855312,1235.34628140266
"AT1G54440",8.64091386305016,10.251836360188
"AT1G54460",4.32045693152508,10.251836360188
"AT1G54490",30.2431985206755,35.8814272606581
"AT1G54500",60.4863970413511,51.2591818009401
"AT1G54510",4.32045693152508,5.12591818009401
"AT1G54520",82.0886816989765,148.651627222726
"AT1G54570",73.4477678359263,56.3850999810341
"AT1G54575",21.6022846576254,10.251836360188
"AT1G54580",43.2045693152508,61.5110181611281
"AT1G54610",21.6022846576254,30.7555090805641
"AT1G54630",95.0500524935517,128.14795450235
"AT1G54650",12.9613707945752,5.12591818009401
"AT1G54690",4.32045693152508,10.251836360188
"AT1G54710",21.6022846576254,20.503672720376
"AT1G54730",8.64091386305016,30.7555090805641
"AT1G54770",12.9613707945752,20.503672720376
"AT1G54780",241.945588165404,271.673663544983
"AT1G54790",8.64091386305016,5.12591818009401
"AT1G54820",25.9227415891505,20.503672720376
"AT1G54830",17.2818277261003,25.62959090047
"AT1G54850",4.32045693152508,15.377754540282
"AT1G54920",38.8841123837257,51.2591818009401
"AT1G54990",60.4863970413511,51.2591818009401
"AT1G55000",4.32045693152508,5.12591818009401
"AT1G55020",56.165940109826,71.7628545213161
"AT1G55090",30.2431985206755,76.8887727014101
"AT1G55110",17.2818277261003,15.377754540282
"AT1G55120",56.165940109826,15.377754540282
"AT1G55130",21.6022846576254,20.503672720376
"AT1G55140",8.64091386305016,35.8814272606581
"AT1G55150",30.2431985206755,15.377754540282
"AT1G55160",8.64091386305016,20.503672720376
"AT1G55170",12.9613707945752,5.12591818009401
"AT1G55180",12.9613707945752,20.503672720376
"AT1G55210",125.293251014227,143.525709042632
"AT1G55250",12.9613707945752,5.12591818009401
"AT1G55260",34.5636554522006,117.896118142162
"AT1G55265",12.9613707945752,10.251836360188
"AT1G55300",4.32045693152508,5.12591818009401
"AT1G55310",21.6022846576254,10.251836360188
"AT1G55320",8.64091386305016,10.251836360188
"AT1G55325",12.9613707945752,25.62959090047
"AT1G55330",12.9613707945752,15.377754540282
"AT1G55340",21.6022846576254,10.251836360188
"AT1G55350",17.2818277261003,51.2591818009401
"AT1G55360",159.856906466428,251.169990824606
"AT1G55370",21.6022846576254,20.503672720376
"AT1G55450",125.293251014227,97.3924454217862
"AT1G55460",38.8841123837257,51.2591818009401
"AT1G55480",99.3705094250768,117.896118142162
"AT1G55490",777.682247674514,686.873036132597
"AT1G55500",47.5250262467759,51.2591818009401
"AT1G55510",12.9613707945752,25.62959090047
"AT1G55520",4.32045693152508,5.12591818009401
"AT1G55530",21.6022846576254,35.8814272606581
"AT1G55540",47.5250262467759,25.62959090047
"AT1G55550",12.9613707945752,5.12591818009401
"AT1G55610",12.9613707945752,5.12591818009401
"AT1G55620",4.32045693152508,5.12591818009401
"AT1G55670",1676.33728943173,1701.80483579121
"AT1G55680",21.6022846576254,71.7628545213161
"AT1G55750",4.32045693152508,5.12591818009401
"AT1G55805",34.5636554522006,20.503672720376
"AT1G55840",77.7682247674514,87.1406090615982
"AT1G55850",90.7295955620266,107.644281781974
"AT1G55860",112.331880219652,97.3924454217862
"AT1G55880",4.32045693152508,5.12591818009401
"AT1G55890",25.9227415891505,30.7555090805641
"AT1G55900",17.2818277261003,10.251836360188
"AT1G55910",51.8454831783009,20.503672720376
"AT1G55915",8.64091386305016,5.12591818009401
"AT1G55920",21.6022846576254,51.2591818009401
"AT1G56045",108.011423288127,138.399790862538
"AT1G56050",17.2818277261003,41.0073454407521
"AT1G56070",3179.85630160246,2204.14481744042
"AT1G56110",138.254621808803,138.399790862538
"AT1G56120",43.2045693152508,30.7555090805641
"AT1G56140",21.6022846576254,30.7555090805641
"AT1G56145",4.32045693152508,5.12591818009401
"AT1G56190",336.995640658956,358.814272606581
"AT1G56200",34.5636554522006,30.7555090805641
"AT1G56220",315.393356001331,410.073454407521
"AT1G56230",4.32045693152508,25.62959090047
"AT1G56280",21.6022846576254,35.8814272606581
"AT1G56290",17.2818277261003,41.0073454407521
"AT1G56300",34.5636554522006,30.7555090805641
"AT1G56330",142.575078740328,71.7628545213161
"AT1G56340",479.570719399284,440.828963488085
"AT1G56345",8.64091386305016,5.12591818009401
"AT1G56423",12.9613707945752,35.8814272606581
"AT1G56430",17.2818277261003,15.377754540282
"AT1G56440",12.9613707945752,10.251836360188
"AT1G56450",164.177363397953,158.903463582914
"AT1G56460",17.2818277261003,5.12591818009401
"AT1G56500",138.254621808803,148.651627222726
"AT1G56510",8.64091386305016,5.12591818009401
"AT1G56520",17.2818277261003,15.377754540282
"AT1G56560",21.6022846576254,20.503672720376
"AT1G56580",203.061475781679,199.910809023666
"AT1G56590",17.2818277261003,10.251836360188
"AT1G56600",21.6022846576254,20.503672720376
"AT1G56610",4.32045693152508,5.12591818009401
"AT1G56660",17.2818277261003,51.2591818009401
"AT1G56700",17.2818277261003,20.503672720376
"AT1G56720",8.64091386305016,15.377754540282
"AT1G57590",4.32045693152508,10.251836360188
"AT1G57610",12.9613707945752,15.377754540282
"AT1G57620",25.9227415891505,20.503672720376
"AT1G57660",56.165940109826,20.503672720376
"AT1G57680",8.64091386305016,20.503672720376
"AT1G57720",410.443408494882,251.169990824606
"AT1G57750",146.895535671853,153.77754540282
"AT1G57765",4.32045693152508,5.12591818009401
"AT1G57770",43.2045693152508,41.0073454407521
"AT1G57790",8.64091386305016,10.251836360188
"AT1G57820",21.6022846576254,25.62959090047
"AT1G57860",17.2818277261003,20.503672720376
"AT1G57870",12.9613707945752,15.377754540282
"AT1G57990",8.64091386305016,30.7555090805641
"AT1G58025",17.2818277261003,5.12591818009401
"AT1G58030",34.5636554522006,102.51836360188
"AT1G58060",21.6022846576254,25.62959090047
"AT1G58080",116.652337151177,205.03672720376
"AT1G58100",21.6022846576254,25.62959090047
"AT1G58110",30.2431985206755,25.62959090047
"AT1G58170",8.64091386305016,15.377754540282
"AT1G58180",8.64091386305016,10.251836360188
"AT1G58200",21.6022846576254,41.0073454407521
"AT1G58210",4.32045693152508,20.503672720376
"AT1G58220",17.2818277261003,5.12591818009401
"AT1G58230",25.9227415891505,15.377754540282
"AT1G58250",25.9227415891505,30.7555090805641
"AT1G58270",21.6022846576254,61.5110181611281
"AT1G58290",90.7295955620266,56.3850999810341
"AT1G58350",8.64091386305016,10.251836360188
"AT1G58360",133.934164877277,76.8887727014101
"AT1G58370",34.5636554522006,25.62959090047
"AT1G58380",4.32045693152508,20.503672720376
"AT1G58430",12.9613707945752,10.251836360188
"AT1G58440",47.5250262467759,51.2591818009401
"AT1G58520",17.2818277261003,5.12591818009401
"AT1G58602",129.613707945752,102.51836360188
"AT1G59520",25.9227415891505,25.62959090047
"AT1G59580",43.2045693152508,20.503672720376
"AT1G59600",8.64091386305016,35.8814272606581
"AT1G59610",103.690966356602,92.2665272416922
"AT1G59640",8.64091386305016,10.251836360188
"AT1G59650",4.32045693152508,5.12591818009401
"AT1G59660",12.9613707945752,25.62959090047
"AT1G59700",17.2818277261003,25.62959090047
"AT1G59710",34.5636554522006,20.503672720376
"AT1G59720",12.9613707945752,15.377754540282
"AT1G59740",8.64091386305016,15.377754540282
"AT1G59750",38.8841123837257,46.1332636208461
"AT1G59760",64.8068539728762,35.8814272606581
"AT1G59820",56.165940109826,76.8887727014101
"AT1G59830",21.6022846576254,5.12591818009401
"AT1G59840",4.32045693152508,5.12591818009401
"AT1G59870",1913.96242066561,1624.9160630898
"AT1G59890",38.8841123837257,25.62959090047
"AT1G59900",164.177363397953,169.155299943102
"AT1G59910",34.5636554522006,5.12591818009401
"AT1G59960",38.8841123837257,20.503672720376
"AT1G59970",12.9613707945752,15.377754540282
"AT1G59990",43.2045693152508,56.3850999810341
"AT1G60000",25.9227415891505,46.1332636208461
"AT1G60010",17.2818277261003,25.62959090047
"AT1G60060",17.2818277261003,5.12591818009401
"AT1G60070",30.2431985206755,66.6369363412221
"AT1G60080",4.32045693152508,5.12591818009401
"AT1G60140",17.2818277261003,5.12591818009401
"AT1G60160",30.2431985206755,46.1332636208461
"AT1G60170",43.2045693152508,41.0073454407521
"AT1G60200",38.8841123837257,35.8814272606581
"AT1G60220",4.32045693152508,10.251836360188
"AT1G60230",47.5250262467759,25.62959090047
"AT1G60390",30.2431985206755,46.1332636208461
"AT1G60420",129.613707945752,123.022036322256
"AT1G60440",12.9613707945752,5.12591818009401
"AT1G60490",43.2045693152508,41.0073454407521
"AT1G60550",30.2431985206755,30.7555090805641
"AT1G60590",12.9613707945752,15.377754540282
"AT1G60600",17.2818277261003,10.251836360188
"AT1G60640",8.64091386305016,25.62959090047
"AT1G60650",34.5636554522006,15.377754540282
"AT1G60670",8.64091386305016,10.251836360188
"AT1G60690",17.2818277261003,20.503672720376
"AT1G60710",86.4091386305016,143.525709042632
"AT1G60730",34.5636554522006,25.62959090047
"AT1G60770",60.4863970413511,71.7628545213161
"AT1G60780",38.8841123837257,61.5110181611281
"AT1G60790",51.8454831783009,41.0073454407521
"AT1G60800",43.2045693152508,10.251836360188
"AT1G60810",34.5636554522006,10.251836360188
"AT1G60850",8.64091386305016,15.377754540282
"AT1G60870",43.2045693152508,87.1406090615982
"AT1G60890",8.64091386305016,5.12591818009401
"AT1G60900",30.2431985206755,25.62959090047
"AT1G60940",30.2431985206755,71.7628545213161
"AT1G60950",842.48910164739,989.302208758144
"AT1G60960",21.6022846576254,35.8814272606581
"AT1G60990",34.5636554522006,35.8814272606581
"AT1G61000",8.64091386305016,15.377754540282
"AT1G61010",34.5636554522006,51.2591818009401
"AT1G61030",25.9227415891505,5.12591818009401
"AT1G61040",30.2431985206755,35.8814272606581
"AT1G61070",4.32045693152508,5.12591818009401
"AT1G61100",17.2818277261003,66.6369363412221
"AT1G61140",21.6022846576254,10.251836360188
"AT1G61150",17.2818277261003,25.62959090047
"AT1G61170",17.2818277261003,5.12591818009401
"AT1G61180",17.2818277261003,10.251836360188
"AT1G61190",25.9227415891505,41.0073454407521
"AT1G61210",8.64091386305016,25.62959090047
"AT1G61250",151.215992603378,128.14795450235
"AT1G61260",12.9613707945752,20.503672720376
"AT1G61300",8.64091386305016,41.0073454407521
"AT1G61310",17.2818277261003,5.12591818009401
"AT1G61350",17.2818277261003,25.62959090047
"AT1G61360",8.64091386305016,10.251836360188
"AT1G61380",17.2818277261003,35.8814272606581
"AT1G61520",1853.47602362426,2491.19623552569
"AT1G61560",12.9613707945752,5.12591818009401
"AT1G61570",12.9613707945752,5.12591818009401
"AT1G61580",34.5636554522006,30.7555090805641
"AT1G61610",8.64091386305016,15.377754540282
"AT1G61620",43.2045693152508,30.7555090805641
"AT1G61640",8.64091386305016,15.377754540282
"AT1G61660",25.9227415891505,35.8814272606581
"AT1G61667",8.64091386305016,5.12591818009401
"AT1G61670",21.6022846576254,30.7555090805641
"AT1G61680",4.32045693152508,5.12591818009401
"AT1G61690",38.8841123837257,30.7555090805641
"AT1G61730",56.165940109826,46.1332636208461
"AT1G61740",116.652337151177,174.281218123196
"AT1G61770",30.2431985206755,46.1332636208461
"AT1G61780",8.64091386305016,30.7555090805641
"AT1G61790",56.165940109826,46.1332636208461
"AT1G61850",17.2818277261003,10.251836360188
"AT1G61870",56.165940109826,92.2665272416922
"AT1G61890",51.8454831783009,51.2591818009401
"AT1G61900",4.32045693152508,15.377754540282
"AT1G62010",12.9613707945752,20.503672720376
"AT1G62020",103.690966356602,107.644281781974
"AT1G62040",8.64091386305016,25.62959090047
"AT1G62045",4.32045693152508,5.12591818009401
"AT1G62120",12.9613707945752,5.12591818009401
"AT1G62180",211.702389644729,220.414481744042
"AT1G62200",30.2431985206755,20.503672720376
"AT1G62300",8.64091386305016,10.251836360188
"AT1G62310",4.32045693152508,10.251836360188
"AT1G62330",25.9227415891505,25.62959090047
"AT1G62360",12.9613707945752,15.377754540282
"AT1G62380",470.929805536234,445.954881668179
"AT1G62390",129.613707945752,164.029381763008
"AT1G62422",17.2818277261003,10.251836360188
"AT1G62430",82.0886816989765,10.251836360188
"AT1G62480",298.11152827523,404.947536227427
"AT1G62500",17.2818277261003,20.503672720376
"AT1G62540",12.9613707945752,10.251836360188
"AT1G62560",60.4863970413511,107.644281781974
"AT1G62570",30.2431985206755,30.7555090805641
"AT1G62590",4.32045693152508,5.12591818009401
"AT1G62600",34.5636554522006,20.503672720376
"AT1G62630",30.2431985206755,30.7555090805641
"AT1G62640",38.8841123837257,51.2591818009401
"AT1G62660",90.7295955620266,56.3850999810341
"AT1G62710",12.9613707945752,10.251836360188
"AT1G62740",112.331880219652,143.525709042632
"AT1G62750",673.991281317912,717.628545213161
"AT1G62780",216.022846576254,189.658972663478
"AT1G62790",17.2818277261003,10.251836360188
"AT1G62810",51.8454831783009,30.7555090805641
"AT1G62820",21.6022846576254,20.503672720376
"AT1G62830",12.9613707945752,25.62959090047
"AT1G62850",21.6022846576254,15.377754540282
"AT1G62930",4.32045693152508,5.12591818009401
"AT1G62960",21.6022846576254,25.62959090047
"AT1G63000",129.613707945752,117.896118142162
"AT1G63010",60.4863970413511,41.0073454407521
"AT1G63020",8.64091386305016,10.251836360188
"AT1G63050",25.9227415891505,25.62959090047
"AT1G63090",8.64091386305016,15.377754540282
"AT1G63110",8.64091386305016,20.503672720376
"AT1G63120",21.6022846576254,25.62959090047
"AT1G63130",8.64091386305016,5.12591818009401
"AT1G63170",38.8841123837257,30.7555090805641
"AT1G63220",21.6022846576254,30.7555090805641
"AT1G63250",8.64091386305016,10.251836360188
"AT1G63270",4.32045693152508,20.503672720376
"AT1G63290",21.6022846576254,15.377754540282
"AT1G63300",4.32045693152508,5.12591818009401
"AT1G63310",25.9227415891505,20.503672720376
"AT1G63350",4.32045693152508,10.251836360188
"AT1G63360",30.2431985206755,20.503672720376
"AT1G63420",4.32045693152508,10.251836360188
"AT1G63430",17.2818277261003,10.251836360188
"AT1G63460",8.64091386305016,10.251836360188
"AT1G63470",4.32045693152508,5.12591818009401
"AT1G63490",17.2818277261003,5.12591818009401
"AT1G63500",25.9227415891505,15.377754540282
"AT1G63610",43.2045693152508,76.8887727014101
"AT1G63640",12.9613707945752,10.251836360188
"AT1G63660",82.0886816989765,71.7628545213161
"AT1G63670",12.9613707945752,15.377754540282
"AT1G63680",47.5250262467759,66.6369363412221
"AT1G63690",77.7682247674514,61.5110181611281
"AT1G63700",8.64091386305016,5.12591818009401
"AT1G63710",21.6022846576254,5.12591818009401
"AT1G63730",4.32045693152508,5.12591818009401
"AT1G63750",12.9613707945752,15.377754540282
"AT1G63770",384.520666905732,338.310599886205
"AT1G63780",8.64091386305016,15.377754540282
"AT1G63800",12.9613707945752,15.377754540282
"AT1G63810",25.9227415891505,35.8814272606581
"AT1G63830",38.8841123837257,25.62959090047
"AT1G63840",4.32045693152508,5.12591818009401
"AT1G63850",4.32045693152508,5.12591818009401
"AT1G63855",4.32045693152508,5.12591818009401
"AT1G63880",51.8454831783009,51.2591818009401
"AT1G63900",34.5636554522006,41.0073454407521
"AT1G63940",151.215992603378,240.918154464418
"AT1G63970",69.1273109044013,66.6369363412221
"AT1G63980",51.8454831783009,46.1332636208461
"AT1G64040",30.2431985206755,20.503672720376
"AT1G64060",8.64091386305016,10.251836360188
"AT1G64065",4.32045693152508,5.12591818009401
"AT1G64080",12.9613707945752,5.12591818009401
"AT1G64090",138.254621808803,128.14795450235
"AT1G64140",38.8841123837257,30.7555090805641
"AT1G64150",30.2431985206755,25.62959090047
"AT1G64170",4.32045693152508,10.251836360188
"AT1G64180",4.32045693152508,5.12591818009401
"AT1G64190",108.011423288127,143.525709042632
"AT1G64200",4.32045693152508,5.12591818009401
"AT1G64230",60.4863970413511,35.8814272606581
"AT1G64280",17.2818277261003,15.377754540282
"AT1G64330",43.2045693152508,66.6369363412221
"AT1G64350",21.6022846576254,15.377754540282
"AT1G64355",12.9613707945752,20.503672720376
"AT1G64360",17.2818277261003,30.7555090805641
"AT1G64370",764.720876879939,630.487936151563
"AT1G64380",8.64091386305016,10.251836360188
"AT1G64385",21.6022846576254,15.377754540282
"AT1G64390",211.702389644729,179.40713630329
"AT1G64400",21.6022846576254,15.377754540282
"AT1G64430",12.9613707945752,10.251836360188
"AT1G64440",4.32045693152508,15.377754540282
"AT1G64450",12.9613707945752,20.503672720376
"AT1G64490",8.64091386305016,5.12591818009401
"AT1G64500",17.2818277261003,35.8814272606581
"AT1G64510",259.227415891505,343.436518066299
"AT1G64520",82.0886816989765,82.0146908815042
"AT1G64530",4.32045693152508,5.12591818009401
"AT1G64550",64.8068539728762,61.5110181611281
"AT1G64570",8.64091386305016,10.251836360188
"AT1G64600",4.32045693152508,15.377754540282
"AT1G64610",8.64091386305016,10.251836360188
"AT1G64640",12.9613707945752,30.7555090805641
"AT1G64650",47.5250262467759,51.2591818009401
"AT1G64660",17.2818277261003,56.3850999810341
"AT1G64680",73.4477678359263,117.896118142162
"AT1G64710",90.7295955620266,61.5110181611281
"AT1G64720",69.1273109044013,76.8887727014101
"AT1G64740",25.9227415891505,30.7555090805641
"AT1G64750",34.5636554522006,71.7628545213161
"AT1G64760",12.9613707945752,20.503672720376
"AT1G64770",90.7295955620266,246.044072644512
"AT1G64780",12.9613707945752,25.62959090047
"AT1G64790",108.011423288127,87.1406090615982
"AT1G64810",30.2431985206755,35.8814272606581
"AT1G64850",17.2818277261003,30.7555090805641
"AT1G64860",34.5636554522006,76.8887727014101
"AT1G64880",30.2431985206755,51.2591818009401
"AT1G64900",17.2818277261003,35.8814272606581
"AT1G64950",17.2818277261003,35.8814272606581
"AT1G64960",8.64091386305016,20.503672720376
"AT1G64970",25.9227415891505,20.503672720376
"AT1G64980",82.0886816989765,41.0073454407521
"AT1G64990",17.2818277261003,20.503672720376
"AT1G65010",155.536449534903,205.03672720376
"AT1G65020",17.2818277261003,15.377754540282
"AT1G65040",12.9613707945752,41.0073454407521
"AT1G65060",21.6022846576254,25.62959090047
"AT1G65070",12.9613707945752,15.377754540282
"AT1G65190",25.9227415891505,71.7628545213161
"AT1G65220",25.9227415891505,35.8814272606581
"AT1G65230",56.165940109826,46.1332636208461
"AT1G65260",103.690966356602,71.7628545213161
"AT1G65270",95.0500524935517,61.5110181611281
"AT1G65280",25.9227415891505,5.12591818009401
"AT1G65290",108.011423288127,117.896118142162
"AT1G65295",17.2818277261003,51.2591818009401
"AT1G65320",21.6022846576254,10.251836360188
"AT1G65380",8.64091386305016,15.377754540282
"AT1G65410",8.64091386305016,15.377754540282
"AT1G65430",21.6022846576254,10.251836360188
"AT1G65440",34.5636554522006,138.399790862538
"AT1G65450",25.9227415891505,41.0073454407521
"AT1G65470",12.9613707945752,30.7555090805641
"AT1G65480",4.32045693152508,10.251836360188
"AT1G65490",30.2431985206755,30.7555090805641
"AT1G65500",4.32045693152508,10.251836360188
"AT1G65540",30.2431985206755,71.7628545213161
"AT1G65580",43.2045693152508,66.6369363412221
"AT1G65590",4.32045693152508,20.503672720376
"AT1G65650",30.2431985206755,51.2591818009401
"AT1G65660",43.2045693152508,66.6369363412221
"AT1G65700",8.64091386305016,10.251836360188
"AT1G65720",69.1273109044013,51.2591818009401
"AT1G65790",25.9227415891505,20.503672720376
"AT1G65800",86.4091386305016,82.0146908815042
"AT1G65820",86.4091386305016,87.1406090615982
"AT1G65840",4.32045693152508,5.12591818009401
"AT1G65860",17.2818277261003,30.7555090805641
"AT1G65900",4.32045693152508,10.251836360188
"AT1G65910",4.32045693152508,5.12591818009401
"AT1G65920",4.32045693152508,10.251836360188
"AT1G65930",613.504884276561,384.443863507051
"AT1G65950",4.32045693152508,5.12591818009401
"AT1G65960",760.400419948414,758.635890653913
"AT1G65980",168.497820329478,153.77754540282
"AT1G66070",21.6022846576254,15.377754540282
"AT1G66080",4.32045693152508,5.12591818009401
"AT1G66100",12.9613707945752,15.377754540282
"AT1G66130",21.6022846576254,41.0073454407521
"AT1G66150",116.652337151177,133.273872682444
"AT1G66180",30.2431985206755,30.7555090805641
"AT1G66200",432.045693152508,466.458554388555
"AT1G66230",4.32045693152508,20.503672720376
"AT1G66240",146.895535671853,189.658972663478
"AT1G66260",86.4091386305016,71.7628545213161
"AT1G66330",8.64091386305016,25.62959090047
"AT1G66340",30.2431985206755,20.503672720376
"AT1G66350",38.8841123837257,56.3850999810341
"AT1G66390",4.32045693152508,5.12591818009401
"AT1G66410",216.022846576254,189.658972663478
"AT1G66430",56.165940109826,56.3850999810341
"AT1G66530",47.5250262467759,20.503672720376
"AT1G66580",129.613707945752,82.0146908815042
"AT1G66670",138.254621808803,164.029381763008
"AT1G66680",43.2045693152508,35.8814272606581
"AT1G66740",4.32045693152508,5.12591818009401
"AT1G66750",12.9613707945752,5.12591818009401
"AT1G66820",47.5250262467759,25.62959090047
"AT1G66840",12.9613707945752,20.503672720376
"AT1G66880",60.4863970413511,51.2591818009401
"AT1G66910",8.64091386305016,5.12591818009401
"AT1G66920",12.9613707945752,5.12591818009401
"AT1G66940",34.5636554522006,30.7555090805641
"AT1G66960",17.2818277261003,10.251836360188
"AT1G66970",635.107168934187,328.058763526017
"AT1G66980",69.1273109044013,87.1406090615982
"AT1G67000",17.2818277261003,5.12591818009401
"AT1G67050",12.9613707945752,25.62959090047
"AT1G67060",4.32045693152508,5.12591818009401
"AT1G67090",5703.0031496131,4515.93391666282
"AT1G67120",82.0886816989765,76.8887727014101
"AT1G67140",17.2818277261003,41.0073454407521
"AT1G67170",8.64091386305016,10.251836360188
"AT1G67230",95.0500524935517,158.903463582914
"AT1G67250",56.165940109826,92.2665272416922
"AT1G67260",21.6022846576254,5.12591818009401
"AT1G67280",241.945588165404,210.162645383854
"AT1G67300",4.32045693152508,5.12591818009401
"AT1G67310",47.5250262467759,41.0073454407521
"AT1G67320",4.32045693152508,10.251836360188
"AT1G67325",25.9227415891505,25.62959090047
"AT1G67340",4.32045693152508,10.251836360188
"AT1G67350",60.4863970413511,66.6369363412221
"AT1G67360",64.8068539728762,71.7628545213161
"AT1G67410",21.6022846576254,5.12591818009401
"AT1G67430",181.459191124053,128.14795450235
"AT1G67440",17.2818277261003,10.251836360188
"AT1G67480",12.9613707945752,10.251836360188
"AT1G67490",17.2818277261003,41.0073454407521
"AT1G67510",25.9227415891505,35.8814272606581
"AT1G67550",17.2818277261003,35.8814272606581
"AT1G67560",47.5250262467759,51.2591818009401
"AT1G67580",38.8841123837257,30.7555090805641
"AT1G67590",4.32045693152508,30.7555090805641
"AT1G67620",8.64091386305016,15.377754540282
"AT1G67630",8.64091386305016,10.251836360188
"AT1G67660",21.6022846576254,5.12591818009401
"AT1G67680",25.9227415891505,41.0073454407521
"AT1G67700",181.459191124053,235.792236284324
"AT1G67720",8.64091386305016,10.251836360188
"AT1G67730",95.0500524935517,66.6369363412221
"AT1G67740",453.647977810133,333.184681706111
"AT1G67750",77.7682247674514,71.7628545213161
"AT1G67785",43.2045693152508,35.8814272606581
"AT1G67810",38.8841123837257,46.1332636208461
"AT1G67840",34.5636554522006,51.2591818009401
"AT1G67850",17.2818277261003,5.12591818009401
"AT1G67860",95.0500524935517,56.3850999810341
"AT1G67865",799.28453233214,1071.31689963965
"AT1G67870",1239.9711393477,1553.15320856848
"AT1G67880",17.2818277261003,5.12591818009401
"AT1G67890",25.9227415891505,25.62959090047
"AT1G67900",12.9613707945752,35.8814272606581
"AT1G67930",38.8841123837257,56.3850999810341
"AT1G67940",12.9613707945752,10.251836360188
"AT1G67950",51.8454831783009,15.377754540282
"AT1G67960",4.32045693152508,10.251836360188
"AT1G67970",30.2431985206755,15.377754540282
"AT1G68000",4.32045693152508,15.377754540282
"AT1G68010",479.570719399284,681.747117952503
"AT1G68020",12.9613707945752,30.7555090805641
"AT1G68050",25.9227415891505,46.1332636208461
"AT1G68060",43.2045693152508,76.8887727014101
"AT1G68070",17.2818277261003,25.62959090047
"AT1G68100",38.8841123837257,46.1332636208461
"AT1G68140",25.9227415891505,30.7555090805641
"AT1G68220",30.2431985206755,51.2591818009401
"AT1G68260",21.6022846576254,20.503672720376
"AT1G68300",21.6022846576254,5.12591818009401
"AT1G68310",12.9613707945752,5.12591818009401
"AT1G68370",60.4863970413511,25.62959090047
"AT1G68400",17.2818277261003,20.503672720376
"AT1G68410",25.9227415891505,10.251836360188
"AT1G68440",21.6022846576254,20.503672720376
"AT1G68470",21.6022846576254,10.251836360188
"AT1G68490",12.9613707945752,5.12591818009401
"AT1G68520",198.741018850154,164.029381763008
"AT1G68530",375.879753042682,307.555090805641
"AT1G68540",12.9613707945752,5.12591818009401
"AT1G68560",388.841123837257,343.436518066299
"AT1G68570",99.3705094250768,128.14795450235
"AT1G68580",8.64091386305016,15.377754540282
"AT1G68585",8.64091386305016,5.12591818009401
"AT1G68590",220.343303507779,164.029381763008
"AT1G68600",116.652337151177,148.651627222726
"AT1G68650",17.2818277261003,20.503672720376
"AT1G68660",51.8454831783009,51.2591818009401
"AT1G68670",38.8841123837257,30.7555090805641
"AT1G68680",4.32045693152508,10.251836360188
"AT1G68710",4.32045693152508,5.12591818009401
"AT1G68720",25.9227415891505,10.251836360188
"AT1G68760",4.32045693152508,10.251836360188
"AT1G68780",4.32045693152508,5.12591818009401
"AT1G68790",56.165940109826,41.0073454407521
"AT1G68810",12.9613707945752,20.503672720376
"AT1G68820",17.2818277261003,5.12591818009401
"AT1G68830",82.0886816989765,76.8887727014101
"AT1G68840",8.64091386305016,10.251836360188
"AT1G68850",8.64091386305016,5.12591818009401
"AT1G68875",4.32045693152508,5.12591818009401
"AT1G68890",30.2431985206755,41.0073454407521
"AT1G68910",21.6022846576254,25.62959090047
"AT1G68920",8.64091386305016,5.12591818009401
"AT1G68990",12.9613707945752,25.62959090047
"AT1G69010",8.64091386305016,15.377754540282
"AT1G69030",17.2818277261003,20.503672720376
"AT1G69040",12.9613707945752,5.12591818009401
"AT1G69060",12.9613707945752,10.251836360188
"AT1G69070",77.7682247674514,66.6369363412221
"AT1G69200",21.6022846576254,20.503672720376
"AT1G69220",21.6022846576254,51.2591818009401
"AT1G69250",12.9613707945752,20.503672720376
"AT1G69270",25.9227415891505,15.377754540282
"AT1G69290",8.64091386305016,10.251836360188
