mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust	colorscale	category
ENSMUSG00000056999	0.131521770506973	0.351071785813555	0.234673773804417	0.928364693346166	4.48025395895045	4.69982580203211	0.217824551687219	0.453163748338821	0.234673773804417	0.928364693346166	0.999649727857858	0.00279988611678771	stable
ENSMUSG00000034854	-0.14197977099676	-0.214898614979925	-0.331277114802774	0.816369725742101	-2.16130560875864	-2.23419976517404	-0.135007902058476	0.928106772705481	-0.135007902058476	0.928106772705481	0.999649727857858	0.00281036414516924	stable
ENSMUSG00000038774	0.122809014741557	0.197122716012878	0	0.927817015213899	3.12274963300441	3.19706752692242	0.0797256329965045	0.871761090043088	0	0.927817015213899	0.999649727857858	0.00282213901963768	stable
ENSMUSG00000032198	0.37020928291092	0.424343869583165	-0.135990124711384	0.814193143647713	0.585053440883835	0.639192209457236	0.0457540315687153	0.9276807751766	0.0457540315687153	0.9276807751766	0.999649727857858	0.00282767667674162	stable
ENSMUSG00000024807	-0.366697699626348	0.366668191966302	0.335001733516705	0.927388887234491	1.75372022641262	2.48709099686109	0.730799225436514	0.170356880463165	0.335001733516705	0.927388887234491	0.999649727857858	0.00283954358766466	stable
ENSMUSG00000007837	-0.0601586746420976	0.454716832673999	0.286115866881516	0.927298265242289	-1.18658643735855	-0.671706423140682	0.52716108120917	0.666290318015455	0.286115866881516	0.927298265242289	0.999649727857858	0.00284322864873311	stable
ENSMUSG00000021279	-0.122880311841169	0.223500466958131	0	0.927032774051471	0.997949139897561	1.3443349171171	0.337772716706658	0.573111488193891	0	0.927032774051471	0.999649727857858	0.00285402668042425	stable
ENSMUSG00000022558	-0.00143090104862278	-0.0638999663323883	0	0.882177305810267	-0.114068494720809	-0.176533501198295	-0.0778027327457007	0.926999345445466	-0.0778027327457007	0.926999345445466	0.999649727857858	0.00285538650460693	stable
ENSMUSG00000069769	-0.411185811132901	0.262826274474433	0.255929942027635	0.92697551023619	0.261106699444118	0.935120396642657	0.675133366218593	0.491278429785705	0.255929942027635	0.92697551023619	0.999649727857858	0.00285635611414038	stable
ENSMUSG00000036932	-0.0879517551736601	-0.14475072800943	0	0.846112039377373	1.2385541532574	1.18176566245416	-0.0625761531347413	0.926772771117085	-0.0625761531347413	0.926772771117085	0.999649727857858	0.00286460449190366	stable
ENSMUSG00000040680	-1.4589404044028	-1.39229227810757	-0.980380324703575	0.563005852739793	2.11024788111866	2.17690887903139	0.0481815034993245	0.926568067789614	0.0481815034993245	0.926568067789614	0.999649727857858	0.00287293461378124	stable
ENSMUSG00000061232	0.98565469263216	0.910881319290303	0	0.873146439593843	0.142004015793616	0.0672320764659397	-0.0730225664451005	0.926434575320017	-0.0730225664451005	0.926434575320017	0.999649727857858	0.00287836789866168	stable
ENSMUSG00000047443	1.11838384539706	0.406988137921584	-0.702124916331265	0.926236374812963	-2.89007798373289	-3.60145637031646	-0.708130887660815	0.818011739924041	-0.702124916331265	0.926236374812963	0.999649727857858	0.00288643631347919	stable
ENSMUSG00000074030	1.40722188638592	1.32584120773455	0	0.829828886480302	0.356972712538598	0.275592173724291	-0.078641402480109	0.925938530517135	-0.078641402480109	0.925938530517135	0.999649727857858	0.00289856430940412	stable
ENSMUSG00000059474	-1.58037885632249	-0.209023917338528	0.535678388266234	0.925760755897485	1.01251743362833	2.38387849111432	1.35357890966899	0.0877745150395414	0.535678388266234	0.925760755897485	0.999649727857858	0.00290580501763293	transcription_only
ENSMUSG00000014303	-0.583382404608667	-0.313729080402582	0	0.925366084139909	-2.87951628907414	-2.60985687594092	0.225294954367499	0.913032519999122	0	0.925366084139909	0.999649727857858	0.00292188485402942	stable
ENSMUSG00000021203	0.302468362236364	0.447678034281598	0.206751961633678	0.901751412369554	-1.97805771292223	-1.83284315520854	0.155700915473187	0.92529674407685	0.155700915473187	0.92529674407685	0.999649727857858	0.00292471063618168	stable
ENSMUSG00000018765	-1.11991536862689	-0.233586357059499	0.371344002025161	0.925277448303047	0.503314540799653	1.38964996693144	0.877754152362447	0.269186595076052	0.371344002025161	0.925277448303047	0.999649727857858	0.00292549702520958	stable
ENSMUSG00000003847	0.693889402519339	0.642108733801456	0	0.841647834491345	1.65913188293594	1.60735373712079	-0.0584137481856311	0.925228162132226	-0.0584137481856311	0.925228162132226	0.999649727857858	0.0029275057314054	stable
ENSMUSG00000052698	-0.0597525341172868	0.0318508584501112	-0.487470677462596	0.740152267181146	0.277232138753986	0.368845319671861	0.10188511147331	0.925144489604881	0.10188511147331	0.925144489604881	0.999649727857858	0.00293091613230109	stable
ENSMUSG00000044617	0.00126971913822877	-0.174699768529612	-0.140092031006343	0.925138770106365	-2.86468038800145	-3.04064848120974	-0.21254044472435	0.86811031628904	-0.140092031006343	0.925138770106365	0.999649727857858	0.00293114926408092	stable
ENSMUSG00000041028	0.104040155604333	0.0703224105473681	-0.437304740230338	0.570732012912919	3.12358329003405	3.08987133540303	-0.0319330689328259	0.925020557466809	-0.0319330689328259	0.925020557466809	0.999649727857858	0.00293596803779962	stable
ENSMUSG00000037617	1.4261220737934	1.83698736703356	0.231453183770252	0.92480583741636	-0.860403418146869	-0.449537700764724	0.414523180354175	0.653952215735307	0.231453183770252	0.92480583741636	0.999649727857858	0.00294472237715503	stable
ENSMUSG00000022974	-0.952726285967682	-0.140263055795261	0.388413339800145	0.924696759652008	-0.793376398529608	0.0190884683862689	0.793955999269178	0.516720362022677	0.388413339800145	0.924696759652008	0.999649727857858	0.00294917035925024	stable
ENSMUSG00000050088	1.14282915619433	1.20576108633956	0.0737996635238138	0.913972936239491	-2.47168601960009	-2.40875304232381	0.0750008668213731	0.924621412664127	0.0750008668213731	0.924621412664127	0.999649727857858	0.0029522431713593	stable
ENSMUSG00000003810	0.0294132304270464	-0.126274658029491	-0.114470158046501	0.924595285755337	-1.51725245222758	-1.67293729617067	-0.16527664633422	0.889712816258956	-0.114470158046501	0.924595285755337	0.999649727857858	0.00295330874132268	stable
ENSMUSG00000038540	0.334633716901952	1.12871828999136	0.441629798945122	0.924487754990874	-1.31894332189934	-0.524856052166037	0.810751624321659	0.572747023023959	0.441629798945122	0.924487754990874	0.999649727857858	0.00295769463466029	stable
ENSMUSG00000052632	0.0287356559031537	-0.0941950632506884	0	0.924374036332957	-1.36865624168548	-1.49158332979623	-0.174420274450672	0.902363511606869	0	0.924374036332957	0.999649727857858	0.00296233347073658	stable
ENSMUSG00000029313	-0.198611801915615	-0.247349330548739	0	0.837748919908922	0.908190592895921	0.859458119154078	-0.0429404053528364	0.924292377467495	-0.0429404053528364	0.924292377467495	0.999649727857858	0.00296566486887044	stable
ENSMUSG00000021910	-0.0947635773820614	0.0433666257910614	0.126803063469815	0.924063453107963	1.42071404845118	1.55884712415001	0.133667530590374	0.71611915569426	0.126803063469815	0.924063453107963	0.999649727857858	0.00297500575710068	stable
ENSMUSG00000037071	0.14697139998072	0.0669091621144144	0	0.871020288883859	3.0369095613066	2.95684943339236	-0.0862463666224511	0.923736847584389	-0.0862463666224511	0.923736847584389	0.999649727857858	0.00298833637387556	stable
ENSMUSG00000032803	0.717154417478588	0.824594951349332	0.114221662196069	0.866584692094193	-2.45809926836177	-2.35065725870633	0.109617059068725	0.923305726400729	0.109617059068725	0.923305726400729	0.999649727857858	0.00300594008414626	stable
ENSMUSG00000035877	0.290469318321555	0.374907947281904	0.0882571343923129	0.871776835523928	-3.70512198488188	-3.62068237378534	0.0882571363585516	0.923020142439822	0.0882571363585516	0.923020142439822	0.999649727857858	0.00301760568758332	stable
ENSMUSG00000030286	-0.0879517551736601	0.247132164438819	0.246581665585197	0.922999759574174	2.31355720132516	2.64864500960518	0.333500168525846	0.564378211055733	0.246581665585197	0.922999759574174	0.999649727857858	0.00301843842985385	stable
ENSMUSG00000034168	-0.605707109677482	-0.377597223888484	0.220848958844641	0.92295914278007	1.25010346665208	1.47821885257213	0.230883922395676	0.75681734124919	0.220848958844641	0.92295914278007	0.999649727857858	0.00302009788439882	stable
ENSMUSG00000020289	0.129232067519663	-0.132705509883506	-0.201925800955763	0.922953767991932	-3.21612658827112	-3.4780624730476	-0.305891699353683	0.848051228176527	-0.201925800955763	0.922953767991932	0.999649727857858	0.00302031748417338	stable
ENSMUSG00000032637	-0.455763241767804	-0.177552702002351	0.291648069148678	0.922295971463421	2.37455919181236	2.65277501646358	0.27270631775869	0.49262603015578	0.291648069148678	0.922295971463421	0.999649727857858	0.00304720298866366	stable
ENSMUSG00000029550	-0.775303998560549	-0.13543139677529	0	0.921746862526239	2.34744087738333	2.98732087502505	0.632306666555716	0.188894080486289	0	0.921746862526239	0.999649727857858	0.00306966089507092	stable
ENSMUSG00000038876	0.0510625647014508	0.126094473772278	0.102327423150363	0.906644153895702	-2.36029266980676	-2.28525966531254	0.0634134794884762	0.921594367362333	0.0634134794884762	0.921594367362333	0.999649727857858	0.00307590014068354	stable
ENSMUSG00000028851	0.122809014741557	0.566292424572228	0.568255222041699	0.92118679840252	0.640276345474843	1.08376252225253	0.427706053998552	0.637682256362391	0.568255222041699	0.92118679840252	0.999649727857858	0.00309258064168019	stable
ENSMUSG00000017774	-0.282769200658364	0.132364439225201	0.52055081809786	0.921020137205462	3.09088993136896	3.50602895630712	0.418563568466239	0.34152463146612	0.52055081809786	0.921020137205462	0.999649727857858	0.00309940368034403	stable
ENSMUSG00000017756	0.241932368008857	0.341086452070867	0.108306614782908	0.841388258236405	-3.90143597167462	-3.80228032852971	0.108306617904194	0.92088664170905	0.108306617904194	0.92088664170905	0.999649727857858	0.00310486981991178	stable
ENSMUSG00000031660	-1.4589404044028	0.204062875320717	0.653579586145582	0.920800530041805	0.544879528663537	2.20788980884225	1.66548998343201	0.0681173464070348	0.653579586145582	0.920800530041805	0.999649727857858	0.00310839618994629	transcription_only
ENSMUSG00000042650	0.137340300658817	0.410761881295169	0.402148992153428	0.920542788555758	-0.599458849516764	-0.326008222749013	0.248542344851924	0.818227515456024	0.402148992153428	0.920542788555758	0.999649727857858	0.0031189529659816	stable
ENSMUSG00000026740	0.105260747489325	0.176718002368274	0.0678107252349935	0.91058588208781	-2.14995203735181	-2.07849368804365	0.0582011178164326	0.920460999793544	0.0582011178164326	0.920460999793544	0.999649727857858	0.00312230355145316	stable
ENSMUSG00000019303	0.137340300658817	-0.0174541805871077	0	0.92028510431017	-1.64115910208733	-1.79594836626231	-0.141496285549724	0.897551988087723	0	0.92028510431017	0.999649727857858	0.00312951035272371	stable
ENSMUSG00000032598	0.302468362236364	0.218836718493298	0	0.833929401015744	0.173000524121118	0.0893725891887967	-0.0942615173872525	0.9200603243562	-0.0942615173872525	0.9200603243562	0.999649727857858	0.00313872205685726	stable
ENSMUSG00000025081	-5.73782146007868	-0.515492736563668	0.601045703150177	0.91975928379227	-0.496652328489254	4.7256592849828	5.19008576839229	0.000827125889720323	0.601045703150177	0.91975928379227	0.999649727857858	0.003151062521922	transcription_only
ENSMUSG00000029405	-0.1572557482701	0.0235775337926424	0.191353019583708	0.91961316269602	1.10550765779256	1.28634439086847	0.172742783580492	0.722422720399873	0.191353019583708	0.91961316269602	0.999649727857858	0.00315705387609743	stable
ENSMUSG00000032777	-0.00143090104862278	0.25122846745232	0.280385704441443	0.919148863215189	2.34669664734725	2.59935988722761	0.249155083120608	0.57333259040026	0.280385704441443	0.919148863215189	0.999649727857858	0.00317609771190502	stable
ENSMUSG00000027429	-0.44922058784745	-0.0512432667658893	0.509305259902064	0.918786948935616	2.68122112762203	3.07920364340553	0.402341817290795	0.416643289018224	0.509305259902064	0.918786948935616	0.999649727857858	0.00319094876092627	stable
ENSMUSG00000035666	-0.120127977825283	-0.0393690409221812	-0.494255773647453	0.694104195491912	1.14436074706169	1.22512499580856	0.0658273558533473	0.918750152155987	0.0658273558533473	0.918750152155987	0.999649727857858	0.0031924590338717	stable
ENSMUSG00000038564	-0.390064401894041	-0.458192508605233	0	0.892757935852859	0.0136831512165062	-0.0544401837171681	-0.0870232699398077	0.918666119499398	-0.0870232699398077	0.918666119499398	0.999649727857858	0.00319590826488987	stable
ENSMUSG00000035835	-0.3104728330602	-0.463301108827189	-0.171630114942243	0.918393023620203	-3.45669045338019	-3.60951666713008	-0.173431910551802	0.870651669084541	-0.171630114942243	0.918393023620203	0.999649727857858	0.00320712002402346	stable
ENSMUSG00000054309	-0.370845750891524	-0.41508884201455	0	0.876562449208603	1.65199677488513	1.60775823422343	-0.0451778935155005	0.917671983772335	-0.0451778935155005	0.917671983772335	0.999649727857858	0.00323673783672072	stable
ENSMUSG00000006127	-0.2683061948067	0.048943417514191	0.37380830753218	0.917213975281543	0.895689891153009	1.21294402320358	0.308632936653311	0.654392051464773	0.37380830753218	0.917213975281543	0.999649727857858	0.0032555633232136	stable
ENSMUSG00000073982	0.91661054800922	1.19908236111906	0.318083026652872	0.917191108336439	0.557900202069228	0.840373079276388	0.274616872767631	0.716840793872866	0.318083026652872	0.917191108336439	0.999649727857858	0.00325650346780343	stable
ENSMUSG00000042439	-0.496162926098316	-0.325802891442518	0.156126486521181	0.916788956639839	-0.0695106902650144	0.100854103532572	0.157639098273464	0.85514118501734	0.156126486521181	0.916788956639839	0.999649727857858	0.00327304124165513	stable
ENSMUSG00000021287	0.0472651257290544	-0.0763113282599715	0	0.910530803720718	-4.47330787201465	-4.59688043105157	-0.214938511070109	0.916749367957244	-0.214938511070109	0.916749367957244	0.999649727857858	0.00327466964807229	stable
ENSMUSG00000090641	1.33996487563357	0.944426959795252	-0.263258796712549	0.916641787009795	-1.99684774293057	-2.39237902443455	-0.254049580862365	0.872991711950463	-0.263258796712549	0.916641787009795	0.999649727857858	0.00327909514435903	stable
ENSMUSG00000035696	-0.633113400725544	-0.13077470394987	0	0.916230921251092	-0.427671152213133	0.074673092533641	0.4941128668248	0.686049174795604	0	0.916230921251092	0.999649727857858	0.00329600147658029	stable
ENSMUSG00000021270	-0.471733615220482	-0.569128790256885	-0.0774722626126856	0.916084082733356	-2.97309679749616	-3.07049002011109	-0.117409589257102	0.89289865421185	-0.0774722626126856	0.916084082733356	0.999649727857858	0.0033020454368692	stable
ENSMUSG00000033423	-1.58037885632249	-0.213870186212115	0.535668686026241	0.915823944176299	0.183109391835677	1.5496248291471	1.37053251106772	0.195690060754407	0.535668686026241	0.915823944176299	0.999649727857858	0.00331275527264734	transcription_only
ENSMUSG00000021178	-0.0516226437853545	0.425502057139534	0	0.915593699176113	2.09268457251039	2.56981360842674	0.478223481666906	0.350063039498609	0	0.915593699176113	0.999649727857858	0.00332223693670745	stable
ENSMUSG00000020220	-0.189886717056646	0.277335542984678	0	0.915231347001095	2.16515408103388	2.63238249157657	0.464817812181175	0.332520830988611	0	0.915231347001095	0.999649727857858	0.00333716370462347	stable
ENSMUSG00000021811	-0.44922058784745	-0.079885599167128	0.509247917895252	0.915202098894151	0.863585645169556	1.2329259383858	0.372004087606201	0.656507187511234	0.509247917895252	0.915202098894151	0.999649727857858	0.00333836881150567	stable
ENSMUSG00000032463	0.706674384832441	0.861414765266857	0.220775515896328	0.881284217865917	-2.26144196398997	-2.10669480434639	0.202156904063706	0.915179906083961	0.202156904063706	0.915179906083961	0.999649727857858	0.00333928324538604	stable
ENSMUSG00000026784	-0.684949357051207	-0.514697503500403	0.19773824194905	0.809954138319008	-3.11426688299982	-2.94401354957053	0.0984687220554861	0.915111414833636	0.0984687220554861	0.915111414833636	0.999649727857858	0.0033421055027934	stable
ENSMUSG00000002006	0.492182332217713	1.03188076108279	0.317797194051785	0.915103530592735	-1.86475247921131	-1.32505026715397	0.576954870354758	0.698172210094221	0.317797194051785	0.915103530592735	0.999649727857858	0.00334243039518073	stable
ENSMUSG00000029632	0.122809014741557	0.646832540352708	0.568416463514737	0.914989714460673	3.48475679446887	4.00878323681678	0.525182345809117	0.23517453223145	0.568416463514737	0.914989714460673	0.999649727857858	0.00334712082186814	stable
ENSMUSG00000071659	-0.412012012424966	-0.211479327934063	0.212213278647631	0.914880244316394	2.53218642119532	2.73272316870588	0.198210018463696	0.586660432590824	0.212213278647631	0.914880244316394	0.999649727857858	0.00335163269844481	stable
ENSMUSG00000022313	-0.0429299027454354	0.0841229295714576	0.217671777442078	0.887370858734396	-1.60644332497587	-1.47938751076004	0.151205316945378	0.914778648165815	0.151205316945378	0.914778648165815	0.999649727857858	0.00335582052677024	stable
ENSMUSG00000021140	-5.59474150613131	0.0497401598857842	0.755244207539562	0.914687252135251	0.299866624372296	5.94432190513814	5.62954228968532	6.83025822468235e-08	0.755244207539562	0.914687252135251	0.999649727857858	0.00335958830005837	transcription_only
ENSMUSG00000027523	-0.287695768198961	-0.127852442222076	0.154874561213166	0.914679137990631	2.90167662841591	3.06152335902332	0.157674302375739	0.597114422771012	0.154874561213166	0.914679137990631	0.999649727857858	0.00335992282137344	stable
ENSMUSG00000066324	-1.6266300461775	-0.143258827836982	0.53950624868537	0.914285866679393	2.05258989326117	3.53596618270346	1.48785821911115	0.00934204041245362	0.53950624868537	0.914285866679393	0.999649727857858	0.00337613975071174	transcription_only
ENSMUSG00000034789	0.479630298423783	0.38631655932548	0	0.853472419342264	-0.613883512213139	-0.707195947927674	-0.0974841089804102	0.914256975969734	-0.0974841089804102	0.914256975969734	0.999649727857858	0.00337733136257109	stable
ENSMUSG00000041837	-0.44922058784745	-0.185213873558924	0.25471872543973	0.914095155040765	-0.579738328515919	-0.315725911470021	0.242234271522662	0.851899826367316	0.25471872543973	0.914095155040765	0.999649727857858	0.00338400644443211	stable
ENSMUSG00000021759	-0.0516226437853545	0.348641018230646	0	0.914075250467933	0.0219929431158052	0.422260800358206	0.388391069642065	0.673193531504223	0	0.914075250467933	0.999649727857858	0.00338482758580548	stable
ENSMUSG00000014444	0.411117212487543	0.520985475222089	0.131260865653857	0.913978181710547	-0.201949271010744	-0.0920794480470565	0.116195153737447	0.826281528716547	0.131260865653857	0.913978181710547	0.999649727857858	0.00338883230742365	stable
ENSMUSG00000043411	0.137340300658817	0.0726974207499871	0	0.814163034890776	1.17276126322312	1.10815156650254	-0.0752690981883504	0.913928643637462	-0.0752690981883504	0.913928643637462	0.999649727857858	0.00339087624111489	stable
ENSMUSG00000018983	-0.0597525341172868	0.249239569228401	-0.243752744848194	0.913649072341491	-1.16700147508367	-0.857997592450166	0.251669677442713	0.854435365005109	-0.243752744848194	0.913649072341491	0.999649727857858	0.0034024133894464	stable
ENSMUSG00000027881	-0.282769200658364	-0.347938924130995	0	0.81905993108511	1.75758560678293	1.69242241199658	-0.0788743639483069	0.913646987732627	-0.0788743639483069	0.913646987732627	0.999649727857858	0.00340249942885363	stable
ENSMUSG00000028669	-0.576175746243862	-0.460159217217461	-0.427859892951005	0.76514978114541	0.015814473338849	0.131837852204439	0.102734781539271	0.913213920102134	0.102734781539271	0.913213920102134	0.999649727857858	0.00342037796663145	stable
ENSMUSG00000073600	0.122809014741557	-0.00593823360863481	0	0.869385744834903	-0.652412421667616	-0.781154926183453	-0.109638380885404	0.912917237069272	-0.109638380885404	0.912917237069272	0.999649727857858	0.00343263096835628	stable
ENSMUSG00000019987	-1.09186795549029	-0.889633224898152	0.391195665126318	0.834139819305458	-1.58278688084653	-1.38054688051583	0.120522762763095	0.912893953140568	0.120522762763095	0.912893953140568	0.999649727857858	0.00343359276253369	stable
ENSMUSG00000063200	-0.511083238858592	-0.585859995506221	-0.0718213748881826	0.912833019055586	-1.57390206595123	-1.64867894138813	-0.0722966272535643	0.896535494167007	-0.0718213748881826	0.912833019055586	0.999649727857858	0.00343610989580249	stable
ENSMUSG00000020526	-0.676351469307528	-0.560082510337096	0.230062600518458	0.904723411470669	-0.935659448888819	-0.8193867814674	0.101934479814657	0.912681916226732	0.101934479814657	0.912681916226732	0.999649727857858	0.00344235254531854	stable
ENSMUSG00000036617	-0.62003657119885	-0.267934952868839	0.227483788643635	0.912557035984873	0.0277646880503736	0.379871999652786	0.342488849704958	0.51763780554155	0.227483788643635	0.912557035984873	0.999649727857858	0.00344751261718982	stable
ENSMUSG00000039478	0.464623915812898	0.0431451803043676	-0.886529486957954	0.9123704100841	-3.22885881078434	-3.65032454595039	-0.44706853426942	0.862253747160632	-0.886529486957954	0.9123704100841	0.999649727857858	0.0034552253460286	stable
ENSMUSG00000032423	-0.409040474797719	-0.148281157434886	0.326047566200927	0.912236077257894	2.51021930509413	2.77098470079256	0.256793632337703	0.552128122749452	0.326047566200927	0.912236077257894	0.999649727857858	0.00346077792424928	stable
ENSMUSG00000032285	0.739607500839193	0.571770630780065	-0.475611285025138	0.780343848904255	-1.89033471938332	-2.05816445973355	-0.189957787527877	0.912133476818696	-0.189957787527877	0.912133476818696	0.999649727857858	0.00346501941136064	stable
ENSMUSG00000109865	-1.77339950371729	-0.832496987870133	0	0.912094084403039	1.046685553296	1.98759741634851	0.916684952707334	0.251011343355486	0	0.912094084403039	0.999649727857858	0.00346664801480216	stable
ENSMUSG00000041431	-0.412012012424966	-0.263338445574061	0.212109456590291	0.873034835439497	-1.82396913856782	-1.67529132254045	0.162459815447502	0.911679401372853	0.162459815447502	0.911679401372853	0.999649727857858	0.00348379655360647	stable
ENSMUSG00000027298	0.16316235794897	0.960738603986168	0.291288865111142	0.911675517122605	2.3409936201656	3.13860410754273	0.806484619475709	0.140596069447766	0.291288865111142	0.911675517122605	0.999649727857858	0.00348395721729618	stable
ENSMUSG00000030058	-0.00143090104862278	-0.0419101247123983	0	0.844266198522618	2.59754926134092	2.55707446980511	-0.0426045036698131	0.911260983532726	-0.0426045036698131	0.911260983532726	0.999649727857858	0.00350110744700297	stable
ENSMUSG00000026662	-1.06676577174627	-0.188334295066678	0.368925788742104	0.911113293055565	0.349461952351077	1.2278952264479	0.867341906855662	0.289505278945125	0.368925788742104	0.911113293055565	0.999649727857858	0.00350721963445928	stable
ENSMUSG00000031256	-0.44922058784745	-0.0519901753549229	0.509303764589575	0.911075947506613	1.37686159878642	1.77409727906912	0.401554561125931	0.574192070736737	0.509303764589575	0.911075947506613	0.999649727857858	0.00350876534125749	stable
ENSMUSG00000017386	-0.411185811132901	-0.495429647825142	-0.767219951461527	0.753970779776204	-1.94515636721254	-2.02939593203014	-0.201085324889704	0.911011451432163	-0.201085324889704	0.911011451432163	0.999649727857858	0.00351143493899081	stable
ENSMUSG00000020740	-1.6266300461775	-1.02038024635914	-0.269675925725537	0.91098061306123	-1.68261809792608	-1.07635846527292	0.539358137034995	0.807345398716229	-0.269675925725537	0.91098061306123	0.999649727857858	0.00351271145625903	stable
ENSMUSG00000058638	-0.324054411431065	0.417047544777426	0.265406508464672	0.910876705853227	1.39563156648543	2.13673992224085	0.747663130514687	0.295369652223575	0.265406508464672	0.910876705853227	0.999649727857858	0.00351701288825773	stable
ENSMUSG00000079036	-1.3550221064227	-0.872461807703399	0.702067187785218	0.636341873395257	-4.15884057108908	-3.67627376813317	0.358040607410359	0.910805181440658	0.358040607410359	0.910805181440658	0.999649727857858	0.00351997405938989	stable
ENSMUSG00000038518	0.400468563820854	0.544361154166743	0.17220388165269	0.91070392465484	-0.0778692752384472	0.0660248257052061	0.149044090999492	0.794062800406106	0.17220388165269	0.91070392465484	0.999649727857858	0.00352416657355395	stable
ENSMUSG00000058881	-0.605707109677482	-0.383028426020661	0.220843522205868	0.909980144474604	0.383070109117472	0.605754428416412	0.217330752348843	0.824057458982577	0.220843522205868	0.909980144474604	0.999649727857858	0.00355414810856413	stable
ENSMUSG00000024735	-0.952726285967682	-0.401755943480635	0	0.909834800709235	2.83646502837629	3.3874377160463	0.546944606302132	0.190494907313419	0	0.909834800709235	0.999649727857858	0.00356017163648763	stable
ENSMUSG00000058351	-0.370845750891524	-0.644258908535517	-0.264811637953244	0.909609138275111	-1.98863650243106	-2.26204684667857	-0.356376607640385	0.832959581110156	-0.264811637953244	0.909609138275111	0.999649727857858	0.00356952574361417	stable
ENSMUSG00000029781	-1.00709471398205	-0.454665159983529	0	0.909494288223166	1.04453332119548	1.5969699544923	0.537643686252078	0.436248635544839	0	0.909494288223166	0.999649727857858	0.00357428737258504	stable
ENSMUSG00000034175	-0.705434285993124	-0.829914882278287	-0.390639600793364	0.909371797885283	-3.43111735105445	-3.55558690431156	-0.198122592145403	0.895299141622197	-0.390639600793364	0.909371797885283	0.999649727857858	0.00357936642687708	stable
ENSMUSG00000029392	0.302468362236364	-0.109066215147001	-0.241252787364743	0.909323661100092	-2.2604398516888	-2.67196776488952	-0.462885941768164	0.83594191786663	-0.241252787364743	0.909323661100092	0.999649727857858	0.00358136260295875	stable
ENSMUSG00000005779	-0.496162926098316	-0.248970413328501	0.312006391416958	0.908870244011374	3.07746483746859	3.32466322510502	0.249924280746931	0.503602231299068	0.312006391416958	0.908870244011374	0.999649727857858	0.00360017046553104	stable
ENSMUSG00000029449	1.23371683427057	0.707941314660297	-0.435487038077291	0.908648781064233	-2.45420101746944	-2.97996954192678	-0.444696233282194	0.826565591944848	-0.435487038077291	0.908648781064233	0.999649727857858	0.00360936021895827	stable
ENSMUSG00000030275	-1.0928293811891	-0.891787367990694	0.236238322348747	0.814355480999088	-2.29971841231479	-2.09867332556849	0.101702747834583	0.908393527534918	0.101702747834583	0.908393527534918	0.999649727857858	0.00361995491413734	stable
ENSMUSG00000005045	0.428572202252148	0.052283587852176	-0.428757623466669	0.908382230447224	-5.88029212680742	-6.25657770518301	-0.421550407142274	0.822928253161221	-0.428757623466669	0.908382230447224	0.999649727857858	0.00362042388614497	stable
ENSMUSG00000037022	0.706359090945293	0.41546186401209	-0.278860655108979	0.907778745985571	-1.93578216875413	-2.22667580440534	-0.2544362234948	0.858721225242392	-0.278860655108979	0.907778745985571	0.999649727857858	0.00364548460451163	stable
ENSMUSG00000026249	-0.324054411431065	0.245455885789696	0	0.907685020885624	-0.796676798226068	-0.227159840493308	0.561748367071203	0.691908171259537	0	0.907685020885624	0.999649727857858	0.003649378193224	stable
ENSMUSG00000032171	0.0130053959620191	0.226335538255996	0.273099760044637	0.907676858406594	-0.0751764941456244	0.138156947497475	0.210290290940799	0.805869232563563	0.273099760044637	0.907676858406594	0.999649727857858	0.00364971730323764	stable
ENSMUSG00000025270	1.90103163586932	1.7049535526491	-0.122318396479702	0.906920514061999	-1.73954139545419	-1.93561378916516	-0.116112184578292	0.907666493533603	-0.116112184578292	0.907666493533603	0.999649727857858	0.00365014791605524	stable
ENSMUSG00000017607	0.122809014741557	0.0688890084445382	0	0.7815261652221	2.94256828297583	2.88865315584827	-0.0602759364449552	0.907536151368178	-0.0602759364449552	0.907536151368178	0.999649727857858	0.00365556345351395	stable
ENSMUSG00000038861	0.521533464089708	0.453569401966985	-0.0561240881502734	0.883884813856547	-0.438105868899572	-0.506069546296927	-0.0620659569891808	0.907434958389968	-0.0620659569891808	0.907434958389968	0.999649727857858	0.00365976841874423	stable
ENSMUSG00000049577	-0.120127977825283	0.350494996434106	0	0.907170353966634	-0.766780811342049	-0.296154141538973	0.43779092427329	0.748759581402158	0	0.907170353966634	0.999649727857858	0.00367076598715731	stable
ENSMUSG00000054537	1.08078563762005	1.19175822148755	0.0753863589428114	0.818414347315687	-4.97690663554577	-4.86592869876314	0.159981937811377	0.906898086833322	0.159981937811377	0.906898086833322	0.999649727857858	0.00368208538439776	stable
ENSMUSG00000036339	-0.576175746243862	-0.197557723970495	-0.213792410432703	0.906442565223723	-0.883901115587072	-0.505277269601307	0.337051546930876	0.79602455447133	-0.213792410432703	0.906442565223723	0.999649727857858	0.00370103111436279	stable
ENSMUSG00000035455	-1.4589404044028	0.246743746133542	0.653665033334391	0.906395797911365	0.392151690254154	2.09784236169858	1.69936113201846	0.0727126427358416	0.653665033334391	0.906395797911365	0.999649727857858	0.00370297676596785	transcription_only
