"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000111554",-0.189527679483099,4.73812989597758,-1.15212867558515,0.26110758973988,0.967285849793504,-5.26695570940489
"ENSG00000198961",0.190115891925182,7.74886429992666,1.15173003076058,0.26126809449715,0.967353050591867,-5.35649580945508
"ENSG00000232599",0.616793719875636,-1.77305175508834,1.1516388795532,0.261304804554391,0.967353050591867,-4.71581849354336
"ENSG00000261505",-0.328905401126542,5.86472359509246,-1.15159823816731,0.261321173611402,0.967353050591867,-5.32456476169242
"ENSG00000235886",0.608355589113264,-1.5807881812211,1.15149333246436,0.261363429784048,0.967353050591867,-4.70961012516103
"ENSG00000154188",0.588996256359071,1.92156592302923,1.15138463955202,0.261407216762612,0.967353050591867,-4.99077632770011
"ENSG00000270236",-0.685854613790007,-2.14219442723739,-1.1513816823949,0.261408408129963,0.967353050591867,-4.67964344420521
"ENSG00000160973",0.544619437459414,-1.29639951590585,1.15123927077787,0.261465787076391,0.967353050591867,-4.7240584065366
"ENSG00000137413",-0.149474066512802,5.55917353431898,-1.15114446699561,0.261503989535905,0.967353050591867,-5.31691243817969
"ENSG00000253270",0.597287568584238,0.980806000495411,1.15092816460605,0.261591166893781,0.967353050591867,-4.88471782335004
"ENSG00000149089",-0.423086824972458,2.1519779731556,-1.15056020503063,0.261739516555589,0.967353050591867,-4.98638234129594
"ENSG00000169692",0.392568503026039,3.51186733510892,1.15023483442796,0.261870747326505,0.967353050591867,-5.17439522666308
"ENSG00000230364",0.760294738388244,-2.03668491043992,1.1501239953043,0.261915462813017,0.967353050591867,-4.69582779676326
"ENSG00000100744",0.237523292239514,2.97467699385104,1.15005573095657,0.261943005287682,0.967353050591867,-5.11071870421632
"ENSG00000055955",-0.42995845770192,0.653693677627586,-1.15003980658517,0.261949430567674,0.967353050591867,-4.82067295922245
"ENSG00000166228",-0.570735582912455,0.64855735263042,-1.15001840084079,0.26195806769443,0.967353050591867,-4.82223297544765
"ENSG00000103888",-0.195455598963127,4.18747883310114,-1.1497277296122,0.262075373066196,0.967353050591867,-5.22507037206075
"ENSG00000105185",-0.317910969321558,2.93439636414074,-1.149723088185,0.262077246507761,0.967353050591867,-5.08564892583317
"ENSG00000216809",-0.251706360589526,3.74044297716955,-1.1495904808182,0.262130775623788,0.967353050591867,-5.17881750238029
"ENSG00000241461",0.494032403861699,-0.0565725619484959,1.14934133997864,0.262231367145413,0.967353050591867,-4.78684717092129
"ENSG00000125952",0.148214765837871,6.89832727646061,1.14932644923686,0.262237380236949,0.967353050591867,-5.35224805854686
"ENSG00000180138",0.695742167677115,3.46337228561895,1.14930516299514,0.262245976097905,0.967353050591867,-5.17784399960588
"ENSG00000113161",0.254422322363091,5.27941459598248,1.14924300268309,0.26227107901136,0.967353050591867,-5.31202524739245
"ENSG00000112425",-0.337291765108675,3.0769861360249,-1.14914332685605,0.262311335940631,0.967353050591867,-5.10292722064407
"ENSG00000237118",0.272566988970284,2.45270661527702,1.14911117124242,0.262324323874285,0.967353050591867,-5.04929677412772
"ENSG00000103148",-0.228536810328643,5.0300604766675,-1.14898962125143,0.262373423257688,0.967353050591867,-5.29039546469394
"ENSG00000184227",-0.369450414681422,0.536837196034576,-1.14897482813039,0.262379399311346,0.967353050591867,-4.81560753228658
"ENSG00000237248",-0.626714741241521,0.145874652774914,-1.1488539361028,0.262428240446107,0.967353050591867,-4.77758509477538
"ENSG00000176383",0.478397065182253,3.23643596152509,1.14875757621805,0.262467175236505,0.967353050591867,-5.14819392718459
"ENSG00000211727",-0.562892131553751,-0.343961938711117,-1.14855065212362,0.262550798534277,0.967353050591867,-4.74936564811824
"ENSG00000186364",-0.320880745176763,2.47772628853279,-1.14831014288636,0.262648019093413,0.967353050591867,-5.03141986229108
"ENSG00000285571",-0.728032880630215,-0.749495520247025,-1.14820481724273,0.262690603007954,0.967353050591867,-4.72820784783196
"ENSG00000233387",-0.50542056363985,-0.0461428739751521,-1.14818724718452,0.262697707203398,0.967353050591867,-4.76909879028875
"ENSG00000227394",-0.487352115609747,-0.100745184165344,-1.14814143450092,0.262716231555572,0.967353050591867,-4.76352221515788
"ENSG00000265113",-0.642557860374769,-1.2250490088586,-1.14812671000775,0.262722185606526,0.967353050591867,-4.70996452477953
"ENSG00000186222",0.234303617186257,2.42491884757464,1.14810676343501,0.262730251435473,0.967353050591867,-5.04809661139607
"ENSG00000028203",-0.278223042799013,4.83000782546692,-1.14781746910238,0.262847254364085,0.967353050591867,-5.27634261125204
"ENSG00000273270",0.387236058894761,3.08437004630647,1.14778676463841,0.262859674805951,0.967353050591867,-5.13303815378588
"ENSG00000181924",-0.370402025128364,2.46109079243209,-1.14759796301219,0.262936057549045,0.967353050591867,-5.03040150134722
"ENSG00000267480",-0.569810753406643,-0.310444711556715,-1.14749920177891,0.262976019506339,0.967353050591867,-4.75377511999606
"ENSG00000236483",0.651297681731395,-0.436041056087867,1.14737570727451,0.263025995626525,0.967353050591867,-4.7689686600083
"ENSG00000264529",0.40691516021031,0.272294216724093,1.14737385088944,0.263026746927234,0.967353050591867,-4.81505017804321
"ENSG00000261114",0.404351741311719,0.833122594753782,1.14734901579758,0.263036798130719,0.967353050591867,-4.87292017850387
"ENSG00000028277",-0.194452274592384,7.23807603288504,-1.14722215774415,0.263088144251537,0.967353050591867,-5.35693288655069
"ENSG00000178385",0.189946386685138,5.96754460058184,1.14712001151875,0.263129493557565,0.967353050591867,-5.33840288705981
"ENSG00000196653",0.474553143197379,-0.850142400897612,1.14706276461703,0.263152669482605,0.967353050591867,-4.74059120278659
"ENSG00000241563",-0.606803917908454,-0.828217111908474,-1.14705104071259,0.263157415991694,0.967353050591867,-4.72547166836281
"ENSG00000133067",-0.35885400866669,4.52927019939306,-1.14697916172674,0.26318651810591,0.967353050591867,-5.25245407467316
"ENSG00000223609",0.792901942035803,-1.32410905391824,1.14697345778717,0.263188827598576,0.967353050591867,-4.72647536672716
"ENSG00000237328",-0.564148769893597,0.739870631975582,-1.14689909961809,0.263218936162474,0.967353050591867,-4.82549525159727
"ENSG00000222179",-0.653592194532529,-1.20457445251999,-1.14683130310573,0.26324639003738,0.967353050591867,-4.71083517010556
"ENSG00000101336",0.511530321485436,8.86218399092832,1.14665943428674,0.26331599693845,0.967353050591867,-5.36274421938768
"ENSG00000108349",0.247623325889994,7.71269489968873,1.14644614843806,0.263402396573148,0.967353050591867,-5.36202032474911
"ENSG00000111788",-0.615282401445664,3.26117162279191,-1.14636805646342,0.263434035946317,0.967353050591867,-5.11400937028429
"ENSG00000197128",-0.407726676158648,1.09625603362069,-1.14633494151473,0.263447453485677,0.967353050591867,-4.86582753173366
"ENSG00000273899",-0.287088297610189,2.48808071923125,-1.14623212895168,0.263489114359541,0.967353050591867,-5.0336819150447
"ENSG00000115295",-0.303237062813636,5.63110219495379,-1.14618325447924,0.263508920576858,0.967353050591867,-5.32071850186352
"ENSG00000279447",0.505678680399198,1.7982809744974,1.1461250728052,0.263532499934593,0.967353050591867,-4.97736459266249
"ENSG00000282508",0.587697034706093,5.82564142463883,1.14600840891197,0.263579785128813,0.967353050591867,-5.33844086543161
"ENSG00000108344",-0.186672000653696,5.26882039716583,-1.14571564411255,0.263698473492098,0.967353050591867,-5.3082581982033
"ENSG00000177694",0.674898301648819,-1.84134038065949,1.14546683851795,0.263799371462149,0.967353050591867,-4.70266042306376
"ENSG00000175866",0.51900396437142,5.44140370486343,1.14540832410426,0.263823104897568,0.967353050591867,-5.32628473576606
"ENSG00000116752",0.221751696330354,4.26787593136686,1.14533194936241,0.263854084841238,0.967353050591867,-5.24960450800251
"ENSG00000228590",-0.395515180498628,1.29482930441922,-1.145308055539,0.263863777460107,0.967353050591867,-4.89459421753803
"ENSG00000211598",0.651636194679389,-1.12108188260461,1.14511514531816,0.263942041804298,0.967353050591867,-4.73159596355021
"ENSG00000013583",-0.277151161511604,2.35318688236203,-1.14511360543092,0.263942666610549,0.967353050591867,-5.02139401088806
"ENSG00000170873",-0.197967079454317,6.7575369116446,-1.14510643737568,0.263945575049332,0.967353050591867,-5.35274955958237
"ENSG00000172346",0.525534693245922,0.0998802267210214,1.14510474435142,0.263946261997456,0.967353050591867,-4.80363247064568
"ENSG00000259891",0.314669196169628,1.31327947882732,1.14509372363801,0.263950733707017,0.967353050591867,-4.92203714224143
"ENSG00000148484",0.220417811578297,5.88262354672283,1.14484136098629,0.264053146358887,0.967353050591867,-5.33470388290393
"ENSG00000249526",0.464408199817609,-0.363305905527516,1.14483211786217,0.264056897915639,0.967353050591867,-4.76943310773554
"ENSG00000170088",-0.347873474615702,3.20999641598233,-1.14482772405687,0.26405868126689,0.967353050591867,-5.12031369230011
"ENSG00000188186",0.272597737230228,5.59040544438122,1.14481215624879,0.264064999977286,0.967353050591867,-5.33020388880328
"ENSG00000123870",-0.404992383701055,2.2212533899698,-1.14481177205044,0.264065155918309,0.967353050591867,-4.99977028449864
"ENSG00000085662",-0.215799519997989,4.34453459208748,-1.14443830058493,0.264216775071503,0.967553443007813,-5.24358399576449
"ENSG00000236942",-0.258554567023707,2.34497724092261,-1.14437574910222,0.264242175510972,0.967553443007813,-5.02055991220796
"ENSG00000241990",0.47932158929971,1.44011482123681,1.14433172569371,0.264260053284571,0.967553443007813,-4.94493604619785
"ENSG00000261618",-0.503448962063158,0.100928285759652,-1.14428025562296,0.2642809562528,0.967553443007813,-4.78013850636848
"ENSG00000260314",-0.577107308937647,-0.398550917466732,-1.14404316869802,0.264377257427311,0.96767865410797,-4.74996775298449
"ENSG00000242912",0.569904127350323,-1.57063616875586,1.14399773175235,0.264395716182348,0.96767865410797,-4.71312213938538
"ENSG00000273137",0.382977366496817,0.759316096128386,1.14383902710378,0.264460197364523,0.967767217286413,-4.86329951446819
"ENSG00000156515",-0.160642482774679,7.39831114716529,-1.1436592787378,0.264533242498979,0.967792048540111,-5.36216573181753
"ENSG00000267002",-0.246159038804745,4.02502476504815,-1.14352227080566,0.264588928973133,0.967792048540111,-5.21325057343256
"ENSG00000135929",0.49787207483379,4.61948865513464,1.14323436516388,0.264705975453216,0.967792048540111,-5.28226398166965
"ENSG00000244476",0.484938933153315,2.77017635667808,1.14322449223068,0.264709989915425,0.967792048540111,-5.10656897556989
"ENSG00000083814",-0.234903739360163,3.71815242003519,-1.14313005117539,0.26474839312965,0.967792048540111,-5.18426560500346
"ENSG00000211745",-0.709775139240701,-1.65568701433605,-1.14309694629477,0.264761855763393,0.967792048540111,-4.69723813319498
"ENSG00000226942",-0.363919603461554,1.59873883482876,-1.14300527928542,0.264799136256416,0.967792048540111,-4.93090365386306
"ENSG00000166707",0.264469592078419,1.63162344774688,1.14293301086929,0.264828530162138,0.967792048540111,-4.95787698976841
"ENSG00000038219",0.257446226829801,9.55595725085597,1.1428951485412,0.264843930954411,0.967792048540111,-5.36473083141039
"ENSG00000037241",0.281815840968652,1.70596063768792,1.14280831494613,0.264879253670203,0.967792048540111,-4.96790061125447
"ENSG00000255389",0.429117402103891,1.17483058418744,1.14255107176914,0.264983916983048,0.967792048540111,-4.9115327877983
"ENSG00000139579",-0.348728683579046,1.79209469516217,-1.14235774423704,0.265062595235114,0.967792048540111,-4.95639673549156
"ENSG00000279035",0.565237733188853,-0.411769714729355,1.14231661287697,0.265079336624491,0.967792048540111,-4.77237161939767
"ENSG00000252722",0.550377949442503,-0.216799183204971,1.14224609314039,0.265108041552105,0.967792048540111,-4.78693926870923
"ENSG00000119661",-0.378872718151664,2.09239106900846,-1.14222502154244,0.265116619149918,0.967792048540111,-4.99021680833488
"ENSG00000264274",-0.534522882837673,-2.00467234738077,-1.14214889531606,0.265147609488097,0.967792048540111,-4.6914802762287
"ENSG00000054967",0.511870537270497,8.49751921426613,1.14212780431871,0.265156195924147,0.967792048540111,-5.36815939545618
"ENSG00000018699",-0.248000230595234,4.3213076119123,-1.14196303288097,0.265223283680983,0.967792048540111,-5.24247293676914
"ENSG00000132434",-0.259693101978978,3.62547114848264,-1.14194067876756,0.26523238626324,0.967792048540111,-5.17033977702673
"ENSG00000272711",-0.546568122645676,-1.21542352976797,-1.14176279204711,0.265304829812836,0.967875715100172,-4.71711634894872
"ENSG00000197713",-0.340425024297667,4.35158499729292,-1.141686530092,0.265335891593812,0.967875715100172,-5.24041645861634
"ENSG00000101000",-0.313572833426155,1.99456632662695,-1.14154368195267,0.265394081364723,0.967941006635205,-4.97878989345236
"ENSG00000246263",0.380583263660119,3.60494084402572,1.14132400570087,0.265483585666855,0.967974369190694,-5.19280517533451
"ENSG00000125434",-0.262636297574972,2.36263089695071,-1.14128092814003,0.265501139671776,0.967974369190694,-5.02763341612411
"ENSG00000110881",-0.633151941226662,0.697501977514361,-1.14117910827057,0.265542634417636,0.967974369190694,-4.82914894950258
"ENSG00000185633",0.503840780185799,-1.27827101193661,1.14108187742742,0.265582263438013,0.967974369190694,-4.72551787745888
"ENSG00000167523",-0.347728298439523,2.68979600999373,-1.1409355265754,0.265641920813641,0.967974369190694,-5.06326808783241
"ENSG00000270959",0.544376711843515,2.12788361855698,1.14092802077153,0.265644980689071,0.967974369190694,-5.02918212113412
"ENSG00000259508",0.679975155661518,-1.15430390870115,1.14049807458645,0.265820299154111,0.968111232490568,-4.73536171916954
"ENSG00000103199",-0.273032647105167,3.90093909188793,-1.14046061850146,0.265835576583004,0.968111232490568,-5.20336520826458
"ENSG00000198910",0.504188235980109,0.546682165918446,1.14025882505504,0.265917894327399,0.968111232490568,-4.84777217143503
"ENSG00000197768",0.640348710922107,-2.20556844278063,1.14023284137257,0.265928495229104,0.968111232490568,-4.69672147730276
"ENSG00000234026",0.735262386369565,-0.66799300073454,1.14018596182168,0.265947622075385,0.968111232490568,-4.75885770390663
"ENSG00000225891",-0.254671742799408,2.30540171170754,-1.14008034005746,0.265990719431986,0.968111232490568,-5.02460202338802
"ENSG00000215817",-0.602678367319442,-2.69553252385673,-1.13995875236952,0.266040337788014,0.968111232490568,-4.67581340440104
"ENSG00000181467",-0.180017134847304,6.50739736776768,-1.13986810751819,0.266077333194215,0.968111232490568,-5.35493217554262
"ENSG00000107249",-0.556431685386631,1.4455640062107,-1.13985402436336,0.26608308137232,0.968111232490568,-4.91831878804709
"ENSG00000211777",-0.391452858209087,-0.0387483101294839,-1.13980700997487,0.26610227141719,0.968111232490568,-4.77572496008432
"ENSG00000196371",0.313728567744696,4.17544972539381,1.13974933311407,0.266125814991996,0.968111232490568,-5.25073572791877
"ENSG00000228526",-0.688955527787976,-1.57932466419281,-1.13964879134882,0.266166859586819,0.968113949237507,-4.70491508405726
"ENSG00000211689",-0.418758707510908,3.93218213133222,-1.13915526642993,0.266368400744662,0.968192072359571,-5.2010389212766
"ENSG00000179542",-0.696554801394691,0.155152132569147,-1.139143300949,0.266373288487413,0.968192072359571,-4.78490349665948
"ENSG00000080371",0.189006434092633,6.18434564769576,1.13896724495552,0.266445212669826,0.968192072359571,-5.35181882456106
"ENSG00000103313",0.567974558569801,8.18186675885372,1.13895885293659,0.266448641418365,0.968192072359571,-5.37142546579476
"ENSG00000164111",-0.23615724114983,5.80068639950038,-1.13874044478308,0.266537888378472,0.968192072359571,-5.3372945434637
"ENSG00000270948",-0.774047386626119,-0.920477050775991,-1.13871860394362,0.266546814290357,0.968192072359571,-4.73040593938517
"ENSG00000265666",0.5345216898745,4.75829959723065,1.13870108112482,0.266553975672571,0.968192072359571,-5.29845296910376
"ENSG00000100558",-0.694682678772931,-1.10424731022665,-1.13854772336325,0.266616657316788,0.968192072359571,-4.72479681097934
"ENSG00000211959",0.601910155186318,-0.378925015058307,1.13841265523017,0.266671872428446,0.968192072359571,-4.77466863767302
"ENSG00000179455",-0.923224539636502,-0.345734715600217,-1.13825942648323,0.266734521654025,0.968192072359571,-4.75121906801623
"ENSG00000123384",-0.303575884507602,8.85404312429391,-1.13817128726294,0.266770563215195,0.968192072359571,-5.37236950758102
"ENSG00000279227",-0.763567915828494,-1.05806386902784,-1.1380129831861,0.26683530529649,0.968192072359571,-4.72111901826231
"ENSG00000172426",-0.317783913800214,2.42363122527281,-1.13763687996321,0.266989167541092,0.968192072359571,-5.03454993988135
"ENSG00000131711",0.419386693212155,1.98325153106721,1.13758200660904,0.267011621436661,0.968192072359571,-5.00301114985411
"ENSG00000255153",0.545386433615502,-0.76308831576569,1.13755517833125,0.267022599934564,0.968192072359571,-4.7522941874801
"ENSG00000003509",-0.2151836315255,4.0217760141981,-1.13745886701031,0.267062014570287,0.968192072359571,-5.22029665212343
"ENSG00000232528",0.559668163381001,4.10782791730269,1.13742878146674,0.267074327712128,0.968192072359571,-5.25126549281545
"ENSG00000232656",0.195066045705042,4.15714586909549,1.1373850197202,0.267092238870959,0.968192072359571,-5.24633295915723
"ENSG00000260694",0.722152810149345,-1.3668812179609,1.13722407308573,0.267158119977495,0.968192072359571,-4.72678943578285
"ENSG00000146555",0.493156468037907,1.29255079981636,1.1371084997748,0.267205435539339,0.968192072359571,-4.92489606904934
"ENSG00000239393",0.586423693536988,-0.937879415692321,1.13700798389711,0.267246591602846,0.968192072359571,-4.7457993318557
"ENSG00000104884",-0.278471034987701,3.54772428503048,-1.13686331920139,0.267305832485649,0.968192072359571,-5.16842431202063
"ENSG00000253302",-0.36629065388057,0.196296392841168,-1.13683364054098,0.267317987228644,0.968192072359571,-4.79682346247378
"ENSG00000260979",0.558117144002219,1.54888910025389,1.13680108338555,0.267331321310512,0.968192072359571,-4.96770712131102
"ENSG00000257093",-0.202087191335688,4.34064621872517,-1.13672941193524,0.267360676729035,0.968192072359571,-5.24899970961223
"ENSG00000258551",0.646168573311176,-1.43329021534608,1.13672496239113,0.267362499265236,0.968192072359571,-4.72713404077336
"ENSG00000203761",-0.30467040538293,4.26927474359653,-1.13644539241442,0.267477029575577,0.968192072359571,-5.24353319258065
"ENSG00000243101",-0.590031689534103,0.710165594988954,-1.13625494045883,0.267555071854561,0.968192072359571,-4.83509645955721
"ENSG00000239218",-0.71572723209712,-1.19039038523149,-1.136047317885,0.267640169220705,0.968192072359571,-4.71781497902144
"ENSG00000103264",-0.215028234794884,5.01417000592364,-1.13589263195982,0.267703582564747,0.968192072359571,-5.30428742792221
"ENSG00000166816",-0.630848258565925,-0.214592476805332,-1.13579441174366,0.26774385356141,0.968192072359571,-4.76265360718724
"ENSG00000101972",0.206885068965224,7.83227825796586,1.13566925455018,0.267795175345202,0.968192072359571,-5.37373778955339
"ENSG00000157335",-0.694073711718998,-1.92673134308483,-1.13547919220425,0.267873125829771,0.968192072359571,-4.69577536443794
"ENSG00000137177",0.387105828844442,7.21546623462677,1.13533868147884,0.267930764340024,0.968192072359571,-5.37084481783726
"ENSG00000225513",0.298886758848402,1.7506089101806,1.13520000243323,0.267987660391344,0.968192072359571,-4.97658669702069
"ENSG00000259377",0.493454346941401,-1.09099463155313,1.13511440678156,0.268022782259909,0.968192072359571,-4.73945872213457
"ENSG00000008405",0.192991335246435,5.11042212941826,1.13499677310497,0.268071055570018,0.968192072359571,-5.31677710354462
"ENSG00000259250",-0.336349469203253,0.832406403264891,-1.13490522500514,0.26810862855393,0.968192072359571,-4.85601208933912
"ENSG00000225889",0.473508300773799,6.15209156476991,1.13489710983155,0.268111959353013,0.968192072359571,-5.35707553314122
"ENSG00000116147",0.541594770992671,-0.617978807964786,1.13462130183475,0.268225180255698,0.968192072359571,-4.77147153725679
"ENSG00000205927",0.610957524505447,1.09824972999732,1.13455664909607,0.268251725674296,0.968192072359571,-4.91223273220567
"ENSG00000280161",-0.410285879876938,-0.525343940657516,-1.13455644393446,0.268251809913556,0.968192072359571,-4.75236581445486
"ENSG00000015475",0.550186162328282,7.08856448819543,1.13451626616466,0.268268307260169,0.968192072359571,-5.37097425639458
"ENSG00000173171",0.383883422334601,5.12516643149969,1.13450462005334,0.268273089395105,0.968192072359571,-5.32226375959333
"ENSG00000237738",-0.307106849426658,1.96493058116324,-1.13447095570521,0.268286913025995,0.968192072359571,-4.98378530643015
"ENSG00000173757",0.287675828670601,8.8609747200014,1.13442872602498,0.268304254586991,0.968192072359571,-5.37593324427452
"ENSG00000263657",-0.272208213902188,2.0963113683255,-1.13438666516132,0.268321527639753,0.968192072359571,-5.00163413451761
"ENSG00000035862",0.373739982922635,6.28368105286711,1.13426492848722,0.268371525591931,0.968192072359571,-5.35994797729064
"ENSG00000225640",-0.673709217849563,-2.03668491043992,-1.13410321680631,0.2684379520606,0.968192072359571,-4.70375497339566
"ENSG00000237491",-0.326450810899468,3.39403728593462,-1.13404956754412,0.268459992281338,0.968192072359571,-5.15383782481859
"ENSG00000116668",0.363192115578053,3.94951058669846,1.13366293591306,0.268618867699183,0.968192072359571,-5.23795847869294
"ENSG00000274422",0.740302298745306,0.106092729293049,1.1336047221769,0.2686427949623,0.968192072359571,-4.82047882311965
"ENSG00000224985",-0.56701793029531,-0.237399355164431,-1.13343892411223,0.268710950555648,0.968192072359571,-4.77126907418504
"ENSG00000166046",0.176607708396566,7.22007212200293,1.13335575424066,0.268745144455553,0.968192072359571,-5.37244521123667
"ENSG00000267702",-0.308334978430184,4.13485089998741,-1.13326598771722,0.268782054032953,0.968192072359571,-5.23337497068342
"ENSG00000214659",0.689941427397487,1.28025448766962,1.13302391109502,0.268881607919915,0.968192072359571,-4.94328748355497
"ENSG00000162616",0.341816686083674,2.54797633060475,1.13297352250285,0.268902333596278,0.968192072359571,-5.07887536177965
"ENSG00000272002",-0.618641630118812,-2.13239841673862,-1.13287061198526,0.268944666057986,0.968192072359571,-4.69223294024446
"ENSG00000139514",-0.194192805875012,4.66026199156995,-1.13278282793279,0.268980780071047,0.968192072359571,-5.28074861863801
"ENSG00000077264",0.628699408435837,-0.865591924991393,1.13255168082986,0.269075890056089,0.968192072359571,-4.7510240372053
"ENSG00000142748",0.566553689660836,-2.45778814874856,1.13252375828258,0.269087380999004,0.968192072359571,-4.6996876583262
"ENSG00000145022",0.260507107163768,2.84594082955141,1.13242713958388,0.269127145184116,0.968192072359571,-5.11288969225755
"ENSG00000186301",-0.407544662608504,0.493672291260684,-1.13235577589323,0.269156518233263,0.968192072359571,-4.828357603975
"ENSG00000224751",0.507506324276525,-0.0228890397978334,1.13193040797953,0.269331646871262,0.968192072359571,-4.80349616427187
"ENSG00000163492",0.320637289538438,5.48104350153613,1.1317823702933,0.269392615165642,0.968192072359571,-5.33568707152336
"ENSG00000064012",-0.171728495712332,8.53426489907613,-1.13172870426528,0.269414719640841,0.968192072359571,-5.37916611840507
"ENSG00000141873",-0.280020940077656,3.14990009145699,-1.13171581771811,0.269420027672316,0.968192072359571,-5.13002073642596
"ENSG00000279555",0.289368998128182,2.98249004807536,1.1315782309199,0.269476705113651,0.968192072359571,-5.12904669479664
"ENSG00000227051",-0.615004303557478,0.695384995353092,-1.13152750160276,0.269497604725821,0.968192072359571,-4.83774033328752
"ENSG00000229236",-1.79053309631051,0.0509696893746092,-1.13142915244302,0.269538126277834,0.968192072359571,-4.76457633175037
"ENSG00000215347",-0.666442132346249,-1.19009912166024,-1.1313356219384,0.269576666595748,0.968192072359571,-4.72340045557845
"ENSG00000147119",0.438849078635128,3.64730682353292,1.13117626246652,0.269642341781009,0.968192072359571,-5.20798079039784
"ENSG00000154447",-0.345700886070232,2.00933064413444,-1.1310476749278,0.269695343776761,0.968192072359571,-4.991761198147
"ENSG00000229781",-0.491429362549556,0.571906649685545,-1.13095476004246,0.26973364674328,0.968192072359571,-4.82913824593135
"ENSG00000265443",-0.472181596961829,-0.080442909236246,-1.13086605834769,0.269770216588532,0.968192072359571,-4.77801597196113
"ENSG00000281404",-0.194617178328568,3.7225329072885,-1.13077584802138,0.269807412130256,0.968192072359571,-5.19715372963176
"ENSG00000253115",-0.593100761137515,-1.80508337272102,-1.13067567306108,0.269848720687296,0.968192072359571,-4.70280278322897
"ENSG00000154914",-0.654894341238795,0.261696798713548,-1.13055825383947,0.269897146046877,0.968192072359571,-4.80135440627414
"ENSG00000214046",-0.189156489673559,5.11410527550828,-1.13051122631871,0.269916542648677,0.968192072359571,-5.31518574411695
"ENSG00000279098",-0.735902765246591,-2.12442192523463,-1.13045239144972,0.26994081065207,0.968192072359571,-4.69438203493293
"ENSG00000123136",0.394021865374903,8.55060497465694,1.13040214280098,0.269961538304347,0.968192072359571,-5.38055310909071
"ENSG00000236670",-0.382404698688471,2.73178157809772,-1.13038079371051,0.269970345192447,0.968192072359571,-5.07821739792235
"ENSG00000197226",-0.252483771271098,6.26057053875555,-1.13030300893217,0.270002434605506,0.968192072359571,-5.35945500220829
"ENSG00000105146",0.440594489023652,1.04519772383959,1.13009720181177,0.270087351941096,0.968192072359571,-4.90379766523295
"ENSG00000156171",-0.499780650447578,3.78753860513685,-1.13006844933227,0.270099216952778,0.968192072359571,-5.19170068348524
"ENSG00000133624",-0.145661306284876,5.88942686685138,-1.13001925225502,0.270119519525745,0.968192072359571,-5.35072132391771
"ENSG00000230306",-0.477727265597432,0.00723071825030309,-1.12980303343924,0.270208761597661,0.968192072359571,-4.78391137839356
"ENSG00000123636",0.286788474034687,8.52151130352745,1.12977545812097,0.270220144573799,0.968192072359571,-5.38125114928081
"ENSG00000227191",-0.319503091094528,4.39237354244266,-1.12971666182374,0.270244416610287,0.968192072359571,-5.25975513272221
"ENSG00000101445",-0.18795017637277,6.47051997811076,-1.12968816282375,0.270256182019363,0.968192072359571,-5.36479204839882
"ENSG00000186081",-0.806789028503131,-1.24437978652617,-1.12950365559206,0.270332362280991,0.968192072359571,-4.72077315497067
"ENSG00000107242",0.247921585697414,3.64481842339496,1.12945165101775,0.270353837023431,0.968192072359571,-5.20646948476368
"ENSG00000242134",0.576408399250979,0.11409916310388,1.12937647358486,0.270384882958692,0.968192072359571,-4.81934602659628
"ENSG00000167397",0.361788163135371,-0.213929925630439,1.12936418063737,0.270389959810544,0.968192072359571,-4.78851358676963
"ENSG00000081237",0.185680639416262,10.4327081559747,1.12934086030359,0.270399591042903,0.968192072359571,-5.37326902230438
"ENSG00000118418",-0.246559837210003,3.70324151171164,-1.1292670166684,0.270430089911145,0.968192072359571,-5.19404181808352
"ENSG00000279656",-0.39696880253334,-0.185834879754308,-1.12909759226947,0.270500075010778,0.968192072359571,-4.77570953679941
"ENSG00000261839",0.535192877930812,-0.718111955405938,1.12879620454765,0.270624603669723,0.968192072359571,-4.76021379889697
"ENSG00000183092",0.584459043195792,1.01294642197882,1.12866251680611,0.270679854751248,0.968192072359571,-4.90767625656846
"ENSG00000050438",-0.207131499668896,3.99113148323803,-1.1286127798308,0.270700412379854,0.968192072359571,-5.2280224510963
"ENSG00000081377",0.330744092754772,3.91626340926383,1.1286118186428,0.270700809675927,0.968192072359571,-5.2328559910215
"ENSG00000185950",0.473247536915202,7.75194937725808,1.12860042564661,0.270705518873109,0.968192072359571,-5.38118273249944
"ENSG00000168803",0.361885508597641,1.75286481457546,1.12838885878651,0.27079297909749,0.968192072359571,-4.9853661423052
"ENSG00000226555",-0.67000388266016,-2.14020437683449,-1.12805542824941,0.27093085880414,0.968192072359571,-4.6947742487004
"ENSG00000235957",-0.586139199329836,-0.48797566858442,-1.12805342361423,0.270931687913034,0.968192072359571,-4.75439120003813
"ENSG00000121057",-0.212933150676895,4.76452561681702,-1.12804696671058,0.270934358474526,0.968192072359571,-5.29304884886991
"ENSG00000137656",-0.193729715227571,4.52443476960261,-1.127996618308,0.270955183125463,0.968192072359571,-5.27666102395724
"ENSG00000127603",-0.166399503006479,10.7891722619652,-1.12793596275305,0.270980272480615,0.968192072359571,-5.37247817453877
"ENSG00000233730",0.63305418961993,-0.039466507725157,1.12790892214234,0.270991458012828,0.968192072359571,-4.80640231734611
"ENSG00000188234",-0.257466093556309,4.21960277619367,-1.12774621864346,0.271058768541185,0.968192072359571,-5.24985713850222
